id,prd,prc,bgn,min,max,cnt,cum,code,traded_at,created_at,updated_at
1026142,1,1850,1850,1850,1850,601,66577,001020,"2021-10-13 12:55:00","2022-11-10 07:34:05","2022-11-10 07:34:05"
1026141,1,1850,1850,1850,1850,0,66577,001020,"2021-10-13 12:56:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026140,1,1850,1850,1850,1850,0,66577,001020,"2021-10-13 12:57:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026139,1,1850,1850,1850,1850,0,66577,001020,"2021-10-13 12:58:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026138,1,1850,1850,1850,1850,0,66577,001020,"2021-10-13 12:59:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026137,1,1860,1845,1845,1860,30,66607,001020,"2021-10-13 13:00:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026136,1,1860,1860,1860,1860,2165,68772,001020,"2021-10-13 13:01:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026135,1,1860,1860,1860,1860,0,68772,001020,"2021-10-13 13:02:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026134,1,1855,1855,1855,1855,50,68822,001020,"2021-10-13 13:03:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026133,1,1860,1860,1860,1860,1,68823,001020,"2021-10-13 13:04:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026132,1,1860,1860,1860,1860,0,68823,001020,"2021-10-13 13:05:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026131,1,1850,1850,1850,1850,322,69145,001020,"2021-10-13 13:06:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026130,1,1850,1850,1850,1850,45,69190,001020,"2021-10-13 13:07:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026129,1,1850,1850,1850,1850,10,69200,001020,"2021-10-13 13:08:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026128,1,1855,1855,1855,1855,40,69240,001020,"2021-10-13 13:09:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026127,1,1860,1860,1860,1860,1,69241,001020,"2021-10-13 13:10:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026126,1,1860,1860,1860,1860,0,69241,001020,"2021-10-13 13:11:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026125,1,1860,1860,1860,1860,0,69241,001020,"2021-10-13 13:12:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026124,1,1860,1860,1860,1860,0,69241,001020,"2021-10-13 13:13:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026123,1,1860,1860,1860,1860,0,69241,001020,"2021-10-13 13:14:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026122,1,1860,1860,1860,1860,0,69241,001020,"2021-10-13 13:15:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026121,1,1850,1850,1850,1850,405,69646,001020,"2021-10-13 13:16:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026120,1,1850,1850,1850,1850,0,69646,001020,"2021-10-13 13:17:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026119,1,1860,1860,1860,1860,1,69647,001020,"2021-10-13 13:18:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026118,1,1860,1860,1860,1860,0,69647,001020,"2021-10-13 13:19:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026117,1,1860,1860,1860,1860,0,69647,001020,"2021-10-13 13:20:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026116,1,1860,1860,1860,1860,0,69647,001020,"2021-10-13 13:21:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026115,1,1860,1860,1860,1860,0,69647,001020,"2021-10-13 13:22:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026114,1,1865,1860,1860,1865,1102,70749,001020,"2021-10-13 13:23:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026113,1,1865,1865,1865,1865,0,70749,001020,"2021-10-13 13:24:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026112,1,1865,1865,1865,1865,300,71049,001020,"2021-10-13 13:25:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026111,1,1865,1865,1865,1865,0,71049,001020,"2021-10-13 13:26:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026110,1,1850,1860,1850,1860,3246,74295,001020,"2021-10-13 13:27:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026109,1,1850,1850,1850,1850,22,74317,001020,"2021-10-13 13:28:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026108,1,1850,1850,1850,1850,0,74317,001020,"2021-10-13 13:29:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026107,1,1850,1850,1850,1850,0,74317,001020,"2021-10-13 13:30:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026106,1,1850,1850,1850,1850,0,74317,001020,"2021-10-13 13:31:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026105,1,1850,1850,1850,1850,0,74317,001020,"2021-10-13 13:32:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026104,1,1850,1850,1850,1850,0,74317,001020,"2021-10-13 13:33:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026103,1,1860,1860,1860,1860,3,74320,001020,"2021-10-13 13:34:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026102,1,1860,1860,1860,1860,2,74322,001020,"2021-10-13 13:35:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026101,1,1860,1860,1860,1860,0,74322,001020,"2021-10-13 13:36:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026100,1,1860,1860,1860,1860,0,74322,001020,"2021-10-13 13:37:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026099,1,1865,1865,1865,1865,536,74858,001020,"2021-10-13 13:38:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026098,1,1865,1865,1865,1865,0,74858,001020,"2021-10-13 13:39:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026097,1,1860,1865,1860,1865,1599,76457,001020,"2021-10-13 13:40:00","2022-11-10 07:34:04","2022-11-10 07:34:04"
1026096,1,1860,1860,1860,1860,0,76457,001020,"2021-10-13 13:41:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026095,1,1860,1860,1860,1860,0,76457,001020,"2021-10-13 13:42:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026094,1,1860,1860,1860,1860,1,76458,001020,"2021-10-13 13:43:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026093,1,1860,1860,1860,1860,0,76458,001020,"2021-10-13 13:44:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026092,1,1860,1860,1860,1860,3,76461,001020,"2021-10-13 13:45:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026091,1,1860,1860,1860,1860,0,76461,001020,"2021-10-13 13:46:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026090,1,1860,1860,1860,1860,20,76481,001020,"2021-10-13 13:47:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026089,1,1860,1860,1860,1860,0,76481,001020,"2021-10-13 13:48:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026088,1,1860,1860,1860,1860,10,76491,001020,"2021-10-13 13:49:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026087,1,1860,1860,1860,1860,0,76491,001020,"2021-10-13 13:50:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026086,1,1860,1860,1860,1860,368,76859,001020,"2021-10-13 13:51:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026085,1,1855,1855,1855,1855,18,76877,001020,"2021-10-13 13:52:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026084,1,1855,1855,1855,1855,0,76877,001020,"2021-10-13 13:53:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026083,1,1850,1850,1850,1850,4,76881,001020,"2021-10-13 13:54:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026082,1,1855,1855,1855,1855,68,76949,001020,"2021-10-13 13:55:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026081,1,1855,1855,1855,1855,14,76963,001020,"2021-10-13 13:56:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026080,1,1860,1860,1860,1860,3,76966,001020,"2021-10-13 13:57:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026079,1,1860,1860,1860,1860,0,76966,001020,"2021-10-13 13:58:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026078,1,1860,1860,1860,1860,0,76966,001020,"2021-10-13 13:59:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026077,1,1860,1850,1850,1860,8,76974,001020,"2021-10-13 14:00:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026076,1,1860,1860,1860,1860,6,76980,001020,"2021-10-13 14:01:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026075,1,1850,1850,1850,1850,2603,79583,001020,"2021-10-13 14:02:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026074,1,1850,1850,1850,1850,397,79980,001020,"2021-10-13 14:03:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026073,1,1845,1850,1845,1850,1833,81813,001020,"2021-10-13 14:04:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026072,1,1845,1845,1845,1845,0,81813,001020,"2021-10-13 14:05:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026071,1,1845,1845,1845,1845,1000,82813,001020,"2021-10-13 14:06:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026070,1,1845,1845,1845,1845,0,82813,001020,"2021-10-13 14:07:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026069,1,1845,1845,1845,1845,0,82813,001020,"2021-10-13 14:08:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026068,1,1845,1845,1845,1845,6,82819,001020,"2021-10-13 14:09:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026067,1,1840,1840,1840,1840,1455,84274,001020,"2021-10-13 14:10:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026066,1,1840,1840,1840,1840,1420,85694,001020,"2021-10-13 14:11:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026065,1,1840,1840,1840,1840,137,85831,001020,"2021-10-13 14:12:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026064,1,1835,1835,1835,1835,650,86481,001020,"2021-10-13 14:13:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026063,1,1830,1830,1830,1830,396,86877,001020,"2021-10-13 14:14:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026062,1,1835,1830,1830,1835,130,87007,001020,"2021-10-13 14:15:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026061,1,1835,1835,1835,1835,0,87007,001020,"2021-10-13 14:16:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026060,1,1825,1825,1825,1825,2000,89007,001020,"2021-10-13 14:17:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026059,1,1825,1825,1825,1825,0,89007,001020,"2021-10-13 14:18:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026058,1,1825,1825,1825,1825,10,89017,001020,"2021-10-13 14:19:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026057,1,1825,1825,1825,1825,0,89017,001020,"2021-10-13 14:20:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026056,1,1835,1835,1835,1835,23,89040,001020,"2021-10-13 14:21:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026055,1,1855,1835,1835,1855,40,89080,001020,"2021-10-13 14:22:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026054,1,1855,1855,1855,1855,840,89920,001020,"2021-10-13 14:23:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026053,1,1855,1855,1855,1855,0,89920,001020,"2021-10-13 14:24:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026052,1,1855,1855,1855,1855,0,89920,001020,"2021-10-13 14:25:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026051,1,1855,1855,1855,1855,0,89920,001020,"2021-10-13 14:26:00","2022-11-10 07:34:03","2022-11-10 07:34:03"
1026050,1,1855,1855,1855,1855,0,89920,001020,"2021-10-13 14:27:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026049,1,1855,1855,1855,1855,50,89970,001020,"2021-10-13 14:28:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026048,1,1855,1855,1855,1855,0,89970,001020,"2021-10-13 14:29:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026047,1,1855,1855,1855,1855,0,89970,001020,"2021-10-13 14:30:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026046,1,1855,1855,1855,1855,0,89970,001020,"2021-10-13 14:31:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026045,1,1855,1855,1855,1855,0,89970,001020,"2021-10-13 14:32:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026044,1,1855,1855,1855,1855,0,89970,001020,"2021-10-13 14:33:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026043,1,1855,1855,1855,1855,0,89970,001020,"2021-10-13 14:34:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026042,1,1855,1855,1855,1855,0,89970,001020,"2021-10-13 14:35:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026041,1,1855,1855,1855,1855,0,89970,001020,"2021-10-13 14:36:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026040,1,1855,1855,1855,1855,0,89970,001020,"2021-10-13 14:37:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026039,1,1855,1855,1855,1855,0,89970,001020,"2021-10-13 14:38:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026038,1,1855,1855,1855,1855,0,89970,001020,"2021-10-13 14:39:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026037,1,1855,1855,1855,1855,0,89970,001020,"2021-10-13 14:40:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026036,1,1845,1845,1845,1845,10,89980,001020,"2021-10-13 14:41:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026035,1,1845,1845,1845,1845,10,89990,001020,"2021-10-13 14:42:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026034,1,1845,1845,1845,1845,438,90428,001020,"2021-10-13 14:43:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026033,1,1850,1850,1850,1850,1,90429,001020,"2021-10-13 14:44:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026032,1,1850,1850,1850,1850,0,90429,001020,"2021-10-13 14:45:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026031,1,1850,1850,1850,1850,0,90429,001020,"2021-10-13 14:46:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026030,1,1850,1850,1850,1850,0,90429,001020,"2021-10-13 14:47:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026029,1,1850,1850,1850,1850,0,90429,001020,"2021-10-13 14:48:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026028,1,1850,1850,1850,1850,0,90429,001020,"2021-10-13 14:49:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026027,1,1850,1850,1850,1850,0,90429,001020,"2021-10-13 14:50:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026026,1,1845,1845,1845,1845,12,90441,001020,"2021-10-13 14:51:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026025,1,1850,1850,1850,1850,1,90442,001020,"2021-10-13 14:52:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026024,1,1850,1850,1850,1850,0,90442,001020,"2021-10-13 14:53:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026023,1,1850,1850,1850,1850,204,90646,001020,"2021-10-13 14:54:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026022,1,1855,1855,1855,1855,1,90647,001020,"2021-10-13 14:55:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026021,1,1855,1855,1855,1855,1000,91647,001020,"2021-10-13 14:56:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026020,1,1855,1855,1855,1855,0,91647,001020,"2021-10-13 14:57:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026019,1,1845,1845,1845,1845,20,91667,001020,"2021-10-13 14:58:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026018,1,1850,1850,1850,1850,20,91687,001020,"2021-10-13 14:59:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1026017,1,1850,1850,1850,1850,0,91687,001020,"2021-10-13 15:00:00","2022-11-10 07:34:02","2022-11-10 07:34:02"
1757273,1,1850,1850,1850,1850,157,157,001020,"2021-10-14 09:00:00","2022-11-11 06:40:28","2022-11-11 06:40:28"
1757272,1,1850,1850,1850,1850,0,157,001020,"2021-10-14 09:01:00","2022-11-11 06:40:28","2022-11-11 06:40:28"
1757271,1,1865,1865,1865,1865,46,203,001020,"2021-10-14 09:02:00","2022-11-11 06:40:28","2022-11-11 06:40:28"
1757270,1,1865,1865,1865,1870,199,402,001020,"2021-10-14 09:03:00","2022-11-11 06:40:28","2022-11-11 06:40:28"
1757269,1,1865,1865,1865,1865,50,452,001020,"2021-10-14 09:04:00","2022-11-11 06:40:28","2022-11-11 06:40:28"
1757268,1,1870,1865,1865,1870,66,518,001020,"2021-10-14 09:05:00","2022-11-11 06:40:28","2022-11-11 06:40:28"
1757267,1,1870,1865,1865,1870,331,849,001020,"2021-10-14 09:06:00","2022-11-11 06:40:28","2022-11-11 06:40:28"
1757266,1,1870,1870,1870,1870,0,849,001020,"2021-10-14 09:07:00","2022-11-11 06:40:28","2022-11-11 06:40:28"
1757265,1,1870,1870,1870,1870,0,849,001020,"2021-10-14 09:08:00","2022-11-11 06:40:28","2022-11-11 06:40:28"
1757264,1,1865,1860,1860,1870,203,1052,001020,"2021-10-14 09:09:00","2022-11-11 06:40:28","2022-11-11 06:40:28"
1757263,1,1870,1870,1870,1870,21,1073,001020,"2021-10-14 09:10:00","2022-11-11 06:40:28","2022-11-11 06:40:28"
1757262,1,1870,1870,1870,1870,0,1073,001020,"2021-10-14 09:11:00","2022-11-11 06:40:28","2022-11-11 06:40:28"
1757261,1,1870,1865,1865,1870,197,1270,001020,"2021-10-14 09:12:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757260,1,1870,1870,1870,1870,0,1270,001020,"2021-10-14 09:13:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757259,1,1870,1870,1870,1870,300,1570,001020,"2021-10-14 09:14:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757258,1,1870,1870,1870,1870,6,1576,001020,"2021-10-14 09:15:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757257,1,1870,1870,1870,1870,3,1579,001020,"2021-10-14 09:16:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757256,1,1870,1870,1870,1870,0,1579,001020,"2021-10-14 09:17:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757255,1,1885,1870,1870,1885,744,2323,001020,"2021-10-14 09:18:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757254,1,1890,1885,1870,1890,389,2712,001020,"2021-10-14 09:19:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757253,1,1890,1890,1890,1890,9,2721,001020,"2021-10-14 09:20:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757252,1,1885,1875,1870,1885,3007,5728,001020,"2021-10-14 09:21:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757251,1,1885,1885,1885,1885,0,5728,001020,"2021-10-14 09:22:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757250,1,1885,1885,1885,1885,0,5728,001020,"2021-10-14 09:23:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757249,1,1885,1885,1885,1885,0,5728,001020,"2021-10-14 09:24:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757248,1,1875,1880,1875,1880,55,5783,001020,"2021-10-14 09:25:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757247,1,1885,1880,1880,1885,3,5786,001020,"2021-10-14 09:26:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757246,1,1885,1885,1885,1885,27,5813,001020,"2021-10-14 09:27:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757245,1,1885,1885,1885,1885,0,5813,001020,"2021-10-14 09:28:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757244,1,1880,1880,1880,1880,10,5823,001020,"2021-10-14 09:29:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757243,1,1880,1880,1880,1880,8,5831,001020,"2021-10-14 09:30:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757242,1,1880,1880,1880,1880,0,5831,001020,"2021-10-14 09:31:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757241,1,1885,1880,1880,1885,182,6013,001020,"2021-10-14 09:32:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757240,1,1890,1885,1885,1890,817,6830,001020,"2021-10-14 09:33:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757239,1,1885,1885,1885,1885,78,6908,001020,"2021-10-14 09:34:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757238,1,1890,1890,1890,1890,1,6909,001020,"2021-10-14 09:35:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757237,1,1895,1890,1890,1895,95,7004,001020,"2021-10-14 09:36:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757236,1,1895,1890,1890,1895,33,7037,001020,"2021-10-14 09:37:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757235,1,1895,1895,1895,1895,4,7041,001020,"2021-10-14 09:38:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757234,1,1895,1895,1895,1895,0,7041,001020,"2021-10-14 09:39:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757233,1,1895,1895,1895,1895,5,7046,001020,"2021-10-14 09:40:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757232,1,1895,1895,1895,1895,0,7046,001020,"2021-10-14 09:41:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757231,1,1895,1895,1895,1895,1000,8046,001020,"2021-10-14 09:42:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757230,1,1900,1895,1895,1900,262,8308,001020,"2021-10-14 09:43:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757229,1,1895,1890,1880,1895,3205,11513,001020,"2021-10-14 09:44:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757228,1,1895,1890,1890,1895,1000,12513,001020,"2021-10-14 09:45:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757227,1,1895,1895,1895,1895,18,12531,001020,"2021-10-14 09:46:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757226,1,1895,1895,1895,1895,80,12611,001020,"2021-10-14 09:47:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757225,1,1895,1895,1895,1895,105,12716,001020,"2021-10-14 09:48:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757224,1,1895,1895,1895,1895,0,12716,001020,"2021-10-14 09:49:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757223,1,1895,1895,1895,1895,0,12716,001020,"2021-10-14 09:50:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757222,1,1895,1895,1895,1895,0,12716,001020,"2021-10-14 09:51:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757221,1,1890,1895,1890,1895,201,12917,001020,"2021-10-14 09:52:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757220,1,1890,1890,1890,1890,2,12919,001020,"2021-10-14 09:53:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757219,1,1880,1890,1880,1890,109,13028,001020,"2021-10-14 09:54:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757218,1,1885,1880,1880,1885,1121,14149,001020,"2021-10-14 09:55:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757217,1,1880,1880,1880,1880,100,14249,001020,"2021-10-14 09:56:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757216,1,1885,1880,1880,1885,418,14667,001020,"2021-10-14 09:57:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757215,1,1885,1885,1885,1885,0,14667,001020,"2021-10-14 09:58:00","2022-11-11 06:40:27","2022-11-11 06:40:27"
1757214,1,1870,1880,1870,1880,348,15015,001020,"2021-10-14 09:59:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757213,1,1885,1880,1880,1885,464,15479,001020,"2021-10-14 10:00:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757212,1,1870,1875,1870,1875,466,15945,001020,"2021-10-14 10:01:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757211,1,1870,1885,1870,1885,12,15957,001020,"2021-10-14 10:02:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757210,1,1870,1870,1870,1870,6473,22430,001020,"2021-10-14 10:03:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757209,1,1870,1865,1865,1870,837,23267,001020,"2021-10-14 10:04:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757208,1,1870,1870,1870,1870,640,23907,001020,"2021-10-14 10:05:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757207,1,1870,1870,1870,1870,0,23907,001020,"2021-10-14 10:06:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757206,1,1880,1880,1880,1880,5000,28907,001020,"2021-10-14 10:07:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757205,1,1880,1880,1880,1880,0,28907,001020,"2021-10-14 10:08:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757204,1,1880,1880,1880,1880,0,28907,001020,"2021-10-14 10:09:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757203,1,1870,1880,1870,1880,35,28942,001020,"2021-10-14 10:10:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757202,1,1885,1880,1880,1885,7,28949,001020,"2021-10-14 10:11:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757201,1,1880,1880,1880,1880,14,28963,001020,"2021-10-14 10:12:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757200,1,1885,1885,1885,1885,1,28964,001020,"2021-10-14 10:13:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757199,1,1885,1885,1885,1885,0,28964,001020,"2021-10-14 10:14:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757198,1,1875,1875,1875,1875,70,29034,001020,"2021-10-14 10:15:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757197,1,1880,1880,1880,1880,24,29058,001020,"2021-10-14 10:16:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757196,1,1875,1875,1875,1875,1,29059,001020,"2021-10-14 10:17:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757195,1,1880,1880,1880,1880,1,29060,001020,"2021-10-14 10:18:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757194,1,1880,1880,1880,1880,0,29060,001020,"2021-10-14 10:19:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757193,1,1880,1880,1880,1880,3,29063,001020,"2021-10-14 10:20:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
1757192,1,1880,1880,1880,1880,0,29063,001020,"2021-10-14 10:21:00","2022-11-11 06:40:26","2022-11-11 06:40:26"
